conversation_id,user,persona_type,challenge,family,condition,sbert_distinctiveness,sbert_breadth,sbert_redundancy,fixation_index,anchor_sim_early,anchor_sim_late,drift_trajectory,anchor_mid,u_exp,u_con,u_cri,u_cer,u_com,u_ref,u_prop,a_exp,a_con,a_cri,a_cer,a_com,a_ref,a_prop,a_tone_constructive,a_tone_neutral,a_tone_none,u_qtype_clarify,u_qtype_criteria_setting,u_qtype_none,u_qtype_open_what_if
227,51,GPT,Bicycle,GPT,GPT,0.49861276149749756,0.6651681661605835,0.9293403625488281,0.26655552,0.43363142,0.14767927,0.28595215,1770,0.3104575399053415,0.2688472307927974,0.08123406097927362,1.5218670144348665,0.11097216618061947,0.013115518459156612,0.33412006291194585,0.42408152614509953,1.254683128809301,0.04697835880577395,2.3168432249183573,0.5685697160534133,0.0555151441247961,1.952637028251918,0.0,0.0,1.0,0.2,0.0,0.8,0.0
229,56,GPT,Bicycle,GPT,GPT,0.33106452226638794,0.8267437815666199,0.6988091468811035,0.3015736,0.28435418,0.21955389,0.06480029,1778,0.4791380073100345,0.41559019056145324,0.14243823167180325,1.6348467851363415,0.1757265689284236,0.045539967846376116,0.5795183529802197,0.41007524117018657,1.6897180437682364,0.012963237642167757,2.4450856688400635,0.46237987926893986,0.042096980513100665,1.98730785762179,0.0,0.0,1.0,0.5555555555555556,0.0,0.4444444444444444,0.0
230,54,GPT,Bicycle,GPT,GPT,0.2697436213493347,0.7892386317253113,0.5887284278869629,0.44171584,0.055594243,0.7577738,-0.70217955,1774,0.3958616324013137,0.4420702603071567,0.3225485647267971,1.5624248309175892,0.1320080607061749,0.10853689130444924,0.18761711635114625,0.3978947745036046,1.262314871016837,0.028349800992375725,2.254602008364536,0.3700590240221777,0.0577279103263515,1.5827045270125817,0.0,0.0,1.0,0.75,0.0,0.25,0.0
231,49,GPT,Bicycle,GPT,GPT,0.36733126640319824,0.8159331679344177,0.6462790966033936,0.31764957,0.38432604,0.13809219,0.24623385,1780,0.16998234481376667,0.563138077596937,0.10715609630457913,1.7426743817266077,0.2979088003565249,0.0091286997282498,0.8186602766139536,0.22864322855858304,1.5925720630300457,0.1272112916453748,2.3623874340091486,0.584745074793241,0.011003401758692513,2.202757645094657,0.0,0.0,1.0,0.75,0.0,0.25,0.0
232,50,GPT,Bicycle,GPT,GPT,0.338959276676178,0.870591402053833,0.4846835136413574,0.30402246,0.08198826,0.14509925,-0.06311099,1777,0.4277973945923133,0.4354970112951772,0.0171125290344744,1.5464694914785206,0.14949872713295326,0.018654753587264535,0.5238111461605179,0.1951171620211145,1.351338146729781,0.03337772380103094,2.438273367255561,0.5926011597487248,0.017899332216638218,1.9560445514490337,0.0,0.0,1.0,0.6,0.0,0.4,0.0
233,48,GPT,Bicycle,GPT,GPT,0.28707385063171387,0.7160100340843201,0.6576589345932007,0.44244266,0.0950575,0.31668878,-0.22163127,1792,0.3567693055916378,0.5264087146718633,0.10713524512678747,1.8408259234303537,0.24547616326114766,0.006662468734796199,1.1781952170001517,0.3311318685161104,1.325864552566727,0.00479561188465506,2.110906145657151,0.47506828282232594,0.028278257574752642,1.6451405550306988,0.0,0.0,1.0,0.0,0.0,1.0,0.0
234,55,GPT,Bicycle,GPT,GPT,0.40011245012283325,0.8190014958381653,0.6267957091331482,0.3007762,0.40603366,0.27390236,0.13213131,1783,0.16465782254817324,0.3612776802390271,0.08070396620703338,1.6808995884995641,0.13981772778772986,0.09612140268772956,0.5286190229735966,0.34178442383317603,1.0151382482593434,0.034637731205587906,2.377508517498827,0.45852600930183757,0.07721707092378337,1.8497730971694049,0.0,0.0,1.0,0.625,0.0,0.375,0.0
236,52,GPT,Bicycle,GPT,GPT,0.31932926177978516,0.7701590657234192,0.6596405506134033,0.3533673,0.44368494,0.24146779,0.20221715,1784,0.43441478380622245,0.35483110260060413,0.1171486497568055,1.8405300633041615,0.17643823580514703,0.05560857967498076,0.7356302708203581,0.5067302448556593,1.1644214099884935,0.09927632600623233,2.4154466186453827,0.5565818265790131,0.11251723968740979,1.7509302330510657,0.0,0.0,1.0,0.4166666666666667,0.0,0.5833333333333334,0.0
241,61,GPT,Bicycle,GPT,GPT,0.3403058648109436,0.7185986042022705,0.5226107239723206,0.4040483,0.47496843,0.34906355,0.12590489,1921,0.3688140840600852,0.5723704217457192,0.18759796710122148,1.9647478559841476,0.14949261366538547,0.018781252065943378,0.6351418734590034,0.3897009166962769,1.2114201123945514,0.014950912372814231,2.3240115821975156,0.5247063143504569,0.015191217002630566,1.8062222722858472,0.0,0.0,1.0,0.2222222222222222,0.0,0.7777777777777778,0.0
244,64,GPT,Bicycle,GPT,GPT,0.3876512050628662,0.817766547203064,0.5807119607925415,0.29369968,0.40460545,0.34572333,0.058882117,1934,0.1949905595087444,0.4141017060188932,0.19373438655492978,1.5518247657491138,0.09822434994251493,0.05041121942438877,0.33547919257636055,0.45044673298536075,1.286311952095748,0.06015347032083946,2.3420301940155848,0.45646357650410124,0.04302282014098634,1.6541268878577173,0.0,0.0,1.0,0.7142857142857143,0.0,0.2857142857142857,0.0
261,64,Divergent,Library,Divergent,Persona,0.31287652254104614,0.6464130282402039,0.6611467599868774,0.4942604,0.046687055,0.6298394,-0.58315235,2066,0.05595103665566785,0.7289744747505544,0.12365655936668414,1.5889387370512185,0.13927561434628166,0.03723465467636686,0.26906245854908706,1.385406632526697,1.0679978962366257,0.08268119963292454,1.9335254972215545,0.193747437106301,0.5593207550179987,0.9181555726770252,0.0,0.0,1.0,0.8,0.0,0.2,0.0
279,61,Divergent,Library,Divergent,Persona,0.35051172971725464,0.8380465507507324,0.4343094825744629,0.2802106,0.041453853,0.38737333,-0.3459195,2193,0.23263925085826886,0.6193023463428304,0.03192061459275584,1.6767536584610703,0.15906776022345887,0.11056969833430812,0.5845439560189643,1.5065010236515486,1.0145988778958484,0.14225827334949906,1.9174959295728633,0.16118643207559594,0.8494765402406609,0.9259391605743506,0.0,0.0,1.0,0.2,0.0,0.8,0.0
295,67,Divergent,Library,Divergent,Persona,0.28969860076904297,0.7085370421409607,0.697948694229126,0.47792697,0.356112,0.5252916,-0.16917962,2329,0.44102129879921576,0.6224221915908933,0.03553913213091023,1.934548778269181,0.21210182790552454,0.3020940907505883,1.0611742867861806,1.4325395417717406,0.8641953197251876,0.028265986461344688,1.786634828130529,0.16641580103057627,0.783623898878865,1.0056530301166529,0.0,0.0,1.0,0.16666666666666666,0.0,0.8333333333333334,0.0
296,68,Divergent,Library,Divergent,Persona,0.37440329790115356,0.8145826458930969,0.5034313797950745,0.32115448,0.30551383,0.26500493,0.040508896,2336,0.10122739940176025,0.4734862777178982,0.15975136671695622,1.8177186095442575,0.1714050484446002,0.1040471088835678,0.6556189814027078,1.6768837595665975,1.10445573401106,0.06884599163157087,1.970065489329879,0.10252776379292569,0.9420582311860064,1.018957927303799,0.0,0.0,1.0,0.5,0.0,0.5,0.0
297,69,Divergent,Library,Divergent,Persona,0.296392023563385,0.7505729794502258,0.4999232590198517,0.3008809,0.22199605,0.23861098,-0.016614929,2325,0.49766582758503475,0.5260761141146948,0.07370316321556308,1.8723632694779073,0.31029491412133475,0.13072962614754927,0.9277722116337459,1.7703504336373954,1.147767134219064,0.01979829111648351,1.9343858782202001,0.14523493761915754,0.9050736867175851,1.1507341564102653,0.0,0.0,1.0,0.3333333333333333,0.0,0.6666666666666666,0.0
298,70,Divergent,Library,Divergent,Persona,0.3803108334541321,0.7908576726913452,0.5251301527023315,0.31911528,0.44347325,0.13659567,0.30687758,2307,0.708610327423528,0.6295306931739686,0.024688206364403734,1.8928003592363847,0.30640930878154005,0.3159132802102619,0.8280430381464389,1.8363693226626288,1.0236073639927763,0.0062882912422387,1.8776555639833081,0.14812441408070215,1.1681078346258273,1.237688188465931,0.0,0.0,1.0,0.2222222222222222,0.0,0.7777777777777778,0.0
299,71,Divergent,Library,Divergent,Persona,0.2904462218284607,0.6941388845443726,0.7299995422363281,0.41229042,0.3883662,0.54639417,-0.15802798,2309,0.8682174951865441,0.7282638816760189,0.12750654443827253,1.866187388140047,0.21261100660132193,0.4057665558712518,0.8923796271311522,1.66321459450923,1.1275337470252864,0.0449544660732882,1.92173017715106,0.08525885061313922,0.8270485696370005,1.0552466166084473,0.0,0.0,1.0,0.1111111111111111,0.1111111111111111,0.5555555555555556,0.2222222222222222
300,72,Divergent,Library,Divergent,Persona,0.3379213809967041,0.7447524666786194,0.6248409748077393,0.32515767,0.44048572,0.28129962,0.1591861,2312,0.33740942970632715,0.5566859350769797,0.08080320940742539,1.8638650022964662,0.2876556972978704,0.13645700709630043,1.0549622190491872,1.8653332463145103,1.0322896766900467,0.02009994140330123,1.9918228365867214,0.12086528352362476,0.9680606293622238,1.3595009429725076,0.0,0.0,1.0,0.1,0.0,0.8,0.1
301,73,Divergent,Library,Divergent,Persona,0.2651820778846741,0.6944326758384705,0.5108894109725952,0.49011162,0.38152626,0.47267443,-0.09114817,2305,0.4997739603214027,0.5704526375902949,0.0099605567253903,1.8294582114450826,0.1560460479961114,0.14477807260946038,0.8958198220028266,1.6182593726343726,0.963954767838111,0.06833279743962156,1.8869878975380387,0.12132512400451934,1.0253066704553253,1.2320721356310473,0.0,0.0,1.0,0.16666666666666666,0.0,0.8333333333333334,0.0
303,70,GPT,Bicycle,GPT,GPT,0.3161999583244324,0.7814142107963562,0.6008459329605103,0.37702015,0.34853265,0.23965438,0.10887827,2448,0.2768078725262188,0.39116729221375357,0.027074984660268538,1.7116921028147272,0.229552818161212,0.05733083464691278,0.8973763004279309,0.3766007191945317,0.9231909253192303,0.056535257010996945,2.400843039280231,0.5298364358102826,0.06789170773939138,1.7141807193078982,0.0,0.0,1.0,0.4,0.0,0.6,0.0
304,73,GPT,Bicycle,GPT,GPT,0.3163972496986389,0.8452385067939758,0.739081859588623,0.22890171,0.27826968,0.27374175,0.0045279264,2444,0.36102292305434525,0.37106542326932984,0.10697995558737973,1.66167823520062,0.1552387461995889,0.05751251667679751,0.6219646319818286,0.5072446059257166,1.509237813552934,0.07985894851945664,2.3714482013619884,0.49925769784237856,0.03136624566952078,1.8954113980236926,0.0,0.0,1.0,0.5,0.0625,0.4375,0.0
305,69,GPT,Bicycle,GPT,GPT,0.27953076362609863,0.7417304515838623,0.6488641500473022,0.43324876,0.54316634,0.3253934,0.21777293,2450,0.3894780278950037,0.5385139260675533,0.03325143720392149,1.7801450347379846,0.11739297086769591,0.10958488656924895,0.7781772258319793,0.5344480629077687,1.326162199154641,0.03845654019244229,2.313922195457918,0.5294036042562319,0.05862858625398108,1.5352419569763414,0.0,0.0,1.0,0.7,0.0,0.3,0.0
306,68,GPT,Bicycle,GPT,GPT,0.2874143123626709,0.6789877414703369,0.6883571743965149,0.45859703,0.47612396,0.37531817,0.10080579,2442,0.312286716400746,0.451363598681486,0.07296643572525294,1.917218463149012,0.2075811399984008,0.021651317442379758,0.6557916065917295,0.38450737160773574,1.2274813532646345,0.04153560843214878,2.4092949421987075,0.661161324818325,0.05100644481854533,2.0110800658003405,0.0,0.0,1.0,0.7,0.0,0.2,0.1
307,72,GPT,Bicycle,GPT,GPT,0.30764394998550415,0.7642198801040649,0.6247431635856628,0.39471248,0.52787775,0.22940998,0.29846776,2452,0.32491094353142214,0.5079810588311392,0.11405951458561313,1.7067807209851518,0.2285384566430115,0.06454401937060189,0.6242749473246779,0.3675517655289317,1.3492761488815253,0.023802276253439156,2.358372706775959,0.653425893515705,0.022203268202635337,1.8854498151098198,0.0,0.0,1.0,0.36363636363636365,0.0,0.5454545454545454,0.09090909090909091
308,71,GPT,Bicycle,GPT,GPT,0.28687959909439087,0.7591296434402466,0.928977370262146,0.39044225,0.38017124,0.38497505,-0.0048038065,2446,0.4593442640587239,0.38065426699583294,0.038435365383230655,1.583633534282558,0.22673251411838174,0.10611074323666009,0.7465325009559395,0.5574434113894359,1.3684160849673894,0.14938441531033592,2.370520087256817,0.5579105376910479,0.06831600622816847,1.9647527426719462,0.07692307692307693,0.0,0.9230769230769231,0.38461538461538464,0.0,0.46153846153846156,0.15384615384615385
309,67,GPT,Bicycle,GPT,GPT,0.33636826276779175,0.733404278755188,0.7274249792098999,0.40577838,0.54622924,0.28093284,0.2652964,2458,0.2616756621255642,0.4436380034927046,0.031753306861422116,1.8755771949782722,0.35262566592993855,0.025223304608872288,0.8739232138332796,0.48450281641073734,1.0144388778548155,0.03897827311672038,2.405495499173813,0.6030067706405517,0.0829542851465404,1.6254755371369598,0.0,0.0,1.0,0.1111111111111111,0.0,0.7777777777777778,0.1111111111111111
311,74,Convergent,Bicycle,Convergent,Persona,0.30295443534851074,0.7042191028594971,0.6315092444419861,0.36970147,0.2091222,0.31311506,-0.103992864,2642,0.6064462357536491,0.7350971104688294,0.05253597775310966,1.8593897872109963,0.13041389002790252,0.0544114449375582,1.0955356194528425,0.9119014373645702,1.368743236984562,0.03818762955636126,1.8498992954123148,0.11135417610989663,0.15395860382769325,1.1554414819159526,0.0,0.0,1.0,0.16666666666666666,0.0,0.8333333333333334,0.0
313,76,Convergent,Bicycle,Convergent,Persona,0.36603909730911255,0.9062310457229614,0.5962460041046143,0.21507813,0.2985579,0.211417,0.0871409,2644,0.35882004286007657,0.3623549220041652,0.06121630542515847,1.7116288034183338,0.1050667727648406,0.01998582952221601,0.3895911628295999,0.8193526268440541,1.858859494708217,0.0035380479454019996,2.3979851621544377,0.21517230610697985,0.08665060773087704,1.1491551989631124,0.0,0.0,1.0,0.14285714285714285,0.0,0.8571428571428571,0.0
314,77,Convergent,Bicycle,Convergent,Persona,0.33026963472366333,0.7739824652671814,0.6806658506393433,0.3341821,0.059897188,0.4442763,-0.38437912,2676,0.31505986597804386,0.5672744151624395,0.10528852303650077,1.7113456545972943,0.15081539469666214,0.009075243797713023,0.8008838408070394,0.4085235584708496,1.20261333021453,0.0665705807737929,1.9526721297875322,0.16991897531782682,0.028694744649798813,0.7623681780590076,0.0,0.0,1.0,0.3333333333333333,0.0,0.6666666666666666,0.0
315,78,Convergent,Bicycle,Convergent,Persona,0.4009851813316345,0.8758929371833801,0.34657007455825806,0.12755765,0.22586638,0.053820435,0.17204595,2654,0.22624583561778466,0.3534341310785226,0.21461823362396332,1.601746529922559,0.16646828707273087,0.027777509718869508,0.4120888118428455,0.8716304130053832,1.5994779344628491,0.031819080988944946,1.9399311710503186,0.036820420754726337,0.16849768915323055,1.3011382468320027,0.0,0.0,1.0,0.2727272727272727,0.0,0.7272727272727273,0.0
316,79,Convergent,Bicycle,Convergent,Persona,0.3254014849662781,0.6930959224700928,0.6586693525314331,0.44004315,0.34485644,0.43568707,-0.090830624,2646,0.28399789970348743,0.5960291597655991,0.013545233083611675,2.079726810094361,0.32417340888621415,0.08072790229078848,1.0389129407764492,0.850063976908158,1.363414121228679,0.004757049237217913,2.1203824854305835,0.20906043276499092,0.31052512656608505,1.1942131035590897,0.0,0.0,1.0,0.125,0.0,0.875,0.0
318,81,Convergent,Bicycle,Convergent,Persona,0.2835758328437805,0.8134567737579346,0.6287832856178284,0.19658962,0.08377022,0.1659428,-0.08217258,2636,0.44074652692305505,0.6522923227484033,0.000253177770531225,1.7510735010437322,0.0636589473418651,0.003170406885776575,0.6173258693514636,0.7306679064319994,1.4076123361549016,0.003430614087282775,1.9965039116790848,0.18875025807255125,0.29237826299337205,0.9858246279612659,0.0,0.0,1.0,0.5,0.0,0.5,0.0
319,80,Convergent,Bicycle,Convergent,Persona,0.4915250539779663,0.9021205306053162,0.3035033941268921,0.15013829,0.3435299,0.075578146,0.26795176,2682,0.17487503282409456,0.32845373046216625,0.0771132935609366,1.868144554241952,0.339257596594186,0.011019220904187934,0.2558102700114116,0.44446052981570533,1.0553870677649135,0.04169839003838018,1.972857978036777,0.06724827919727305,0.060846390519108624,0.6781019898417023,0.0,0.0,1.0,0.16666666666666666,0.0,0.8333333333333334,0.0
320,76,GPT,Library,GPT,GPT,0.34812265634536743,0.7552505135536194,0.6578404903411865,0.4309442,0.03120045,0.0964555,-0.065255046,2742,0.1103804117031423,0.5912577865546538,0.00969859049845038,1.7593930027912656,0.057540226604079335,0.01532865700702912,0.3377241746469708,0.3937119842343802,1.7368512726828087,0.04549224882526782,2.078429473339753,0.4321867469696329,0.09492581605342507,1.4892692610042397,0.0,0.0,1.0,0.6,0.0,0.4,0.0
321,79,GPT,Library,GPT,GPT,0.273115336894989,0.5928463339805603,0.6613796949386597,0.5574431,0.4452685,0.61978525,-0.17451674,2734,0.12066832006150767,0.6635691890841632,0.18388772199710288,1.9390905636321432,0.03513847524851645,0.04149643206932135,0.7258287831041006,0.3421111078954701,1.3185622212255566,0.19678583974632358,2.148336692668431,0.4463871174887802,0.029588283198164898,1.0962479521008819,0.0,0.0,1.0,0.16666666666666666,0.0,0.8333333333333334,0.0
323,74,GPT,Library,GPT,GPT,0.33356571197509766,0.7730238437652588,0.6786484718322754,0.2509183,0.30275428,0.17354445,0.12920983,2730,0.25105999694674463,0.6064304608300023,0.2076555195969092,1.771344777858362,0.1884433373849899,0.021603566104094023,0.8975194990196732,0.40286466896668305,1.523088008069162,0.039237265994518,2.2243566129463748,0.5044971852394368,0.1732905365599721,1.7424630768236178,0.0,0.0,1.0,0.2222222222222222,0.0,0.7777777777777778,0.0
324,78,GPT,Library,GPT,GPT,0.40104788541793823,0.8286066651344299,0.40699896216392517,0.24660772,0.41002393,0.24171522,0.1683087,2740,0.1930257319532882,0.33420919828929163,0.057719274720278206,1.5684537741892655,0.1004063346132138,0.07894984303408764,0.4376272946023789,0.36091554958984234,1.2691675686214126,0.05157069947784266,2.189601431215153,0.5278987830428027,0.04492508380884355,1.5301947687085236,0.0,0.0,1.0,0.75,0.0,0.25,0.0
325,77,GPT,Library,GPT,GPT,0.32884031534194946,0.8019530177116394,0.7047237157821655,0.32017466,0.39559633,0.29589126,0.09970507,2736,0.29829288595227665,0.6364763021434535,0.08800794806943531,1.7191825591520986,0.24821236512707268,0.09183104912679484,0.8025234443630606,0.4060550987616529,1.368330129454165,0.15042572893864825,2.1885224500890783,0.47254397965776596,0.06592789640564505,1.3751492190511532,0.0,0.0,1.0,0.5,0.0,0.5,0.0
326,81,GPT,Library,GPT,GPT,0.3107648491859436,0.7518959045410156,0.5014339685440063,0.3842043,0.37851152,0.3933419,-0.014830381,2738,0.3437809809552642,0.5912707603112005,0.19253738947356655,1.9343530388680823,0.14421554148100588,0.018823629681141655,0.8298472073642386,0.22645486323766134,1.558243805688485,0.09482637693481276,2.2059661092982314,0.6111212949798744,0.04613090345660226,1.3908388303108317,0.0,0.0,1.0,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.0
327,80,GPT,Library,GPT,GPT,0.3371437191963196,0.8812958598136902,0.35790467262268066,0.2362955,0.38299912,0.26031572,0.122683406,2760,0.2661538259206323,0.4471375285324346,0.08384196042451317,1.7910324419326404,0.2317892695649464,0.0034031824108913876,0.615079661389902,0.3394163141077383,1.521059510837337,0.08833962707810049,2.2222568338535664,0.4077103781616076,0.08350320498030464,1.793738418618668,0.0,0.0,1.0,0.5,0.0,0.5,0.0
328,82,GPT,Bicycle,GPT,GPT,0.2905673384666443,0.711784303188324,0.72856605052948,0.47960785,0.40466818,0.49175498,-0.0870868,2859,0.260293521446655,0.42560173467755036,0.022709496183758716,1.715266219939411,0.10983254313788006,0.02759926368143387,0.5501912343319652,0.22086526114402846,1.1498723294456676,0.10756137462453307,2.371738479864656,0.593311549816191,0.02395890614840056,1.6506784168859983,0.0,0.0,1.0,0.8571428571428571,0.0,0.14285714285714285,0.0
329,83,GPT,Bicycle,GPT,GPT,0.27628451585769653,0.7751476764678955,0.6684435606002808,0.35078445,0.33161762,0.46179676,-0.13017914,2846,0.25227746684448793,0.3205456917762582,0.05845633713918773,1.638344657890896,0.20444133815318372,0.05555484769193511,0.788263468516026,0.21707911730401716,1.3050157270455036,0.011260699767210884,2.3835685521644576,0.4732081320485382,0.005956945761648856,2.2241607768553644,0.0,0.0,1.0,0.6153846153846154,0.0,0.38461538461538464,0.0
330,84,GPT,Bicycle,GPT,GPT,0.333237886428833,0.8053605556488037,0.7593601942062378,0.38109615,0.41182733,0.4130295,-0.0012021661,2862,0.3231835369633955,0.3770495740447983,0.004163412336675366,1.5858261456624974,0.1622580246991187,0.06927464873414388,0.4637534650861692,0.46549862486601623,0.7912073113642185,0.001916783011418517,2.1592812927529033,0.5134860639436573,0.07353063251119879,1.699242994455245,0.0,0.0,1.0,0.5,0.0,0.5,0.0
332,85,GPT,Bicycle,GPT,GPT,0.32277458906173706,0.8169541954994202,0.6728146076202393,0.2962212,0.37769768,0.0325072,0.34519047,2857,0.321569353777003,0.5121270493193769,0.03322842523902119,1.7258625011028812,0.11130451353556028,0.03009575244579579,0.5986109558929624,0.7753199424737897,1.500157110001404,0.06838916288307835,2.361919130660189,0.5419738305099194,0.04549833719557115,1.8925871769184546,0.0,0.0,1.0,0.5454545454545454,0.0,0.36363636363636365,0.09090909090909091
333,86,GPT,Bicycle,GPT,GPT,0.29484301805496216,0.7499349117279053,0.7563421726226807,0.37705523,0.40650216,0.3137002,0.09280196,2845,0.36082795675951923,0.348019435017535,0.025682887560877745,1.7909291234221638,0.11538695717930109,0.16334038578467927,0.921101618960559,0.4942175278519155,1.2557992677955043,0.06151085065416647,2.3790017568019635,0.5429959453320993,0.029393999297023347,1.8719312942512947,0.0,0.0,1.0,0.5555555555555556,0.0,0.4444444444444444,0.0
334,87,GPT,Bicycle,GPT,GPT,0.3570327162742615,0.7541768550872803,0.6861550211906433,0.39155328,0.37901688,0.35771242,0.021304458,2849,0.43207434413272416,0.47740225983478196,0.1607967698520874,1.8532223260563225,0.3306715546904795,0.07388335707180334,0.9141296986837574,0.5776508549702769,1.1521015098081657,0.00201996563375479,2.346859923571737,0.5576790490335396,0.13030956119051196,1.9368001284282959,0.0,0.0,1.0,0.1,0.0,0.9,0.0
335,88,GPT,Bicycle,GPT,GPT,0.38531404733657837,0.7142620086669922,0.6023008227348328,0.33037725,0.36841407,0.41198662,-0.043572545,2852,0.1801496202598517,0.4850183049845713,0.1029144964119653,1.6795462446087557,0.15325612548302545,0.007308381344081238,0.6569213575394443,0.3648809009389296,1.2695508823725228,0.043613879271877536,2.24381632599701,0.5288633057881162,0.14354967476146932,1.672044395837356,0.0,0.0,1.0,0.16666666666666666,0.0,0.8333333333333334,0.0
336,89,GPT,Bicycle,GPT,GPT,0.30693501234054565,0.6596141457557678,0.7816041707992554,0.44666204,0.44728804,0.43041605,0.016871989,2856,0.3272222703313331,0.4713186726428941,0.06458842016297407,1.8015563815735927,0.16505242437101245,0.09755960360988669,0.635366330932609,0.4305736655719913,1.3538241995798816,0.06509171512205113,2.4924977979833107,0.7113213280082504,0.0456224646200305,1.8876471289695258,0.0,0.0,1.0,0.5714285714285714,0.07142857142857142,0.35714285714285715,0.0
337,90,GPT,Bicycle,GPT,GPT,0.3719472289085388,0.7921187281608582,0.63785719871521,0.29681572,0.38775873,0.28918383,0.09857491,2866,0.21798435458916687,0.6632769467139406,0.12093912438890071,1.7703866438129467,0.11067090135282495,0.01427768612732922,0.6933578937376268,0.23129762645861135,1.6317139147790307,0.00175181174417003,2.5422173915387174,0.5529064061496388,0.06599888009978598,2.0170365805527624,0.0,0.0,1.0,0.3,0.1,0.6,0.0
338,91,GPT,Bicycle,GPT,GPT,0.32963865995407104,0.7988505363464355,0.6482602953910828,0.32201773,0.262353,0.32853758,-0.06618458,2860,0.17069986908443607,0.49688051839958225,0.14573109173930396,1.4846182473874954,0.15791982366657362,0.011118646819513639,0.48258461583985335,0.2550366319791665,1.4923740969668888,0.03716158801868209,2.5212932679530273,0.5809868847765782,0.050127111943179425,2.022384416452237,0.0,0.0,1.0,0.9,0.0,0.1,0.0
339,92,GPT,Bicycle,GPT,GPT,0.5796772241592407,0.8230640888214111,0.6580628156661987,0.13819318,0.25842446,0.0621197,0.19630477,2865,0.15376456593484195,0.44683178164120146,0.13596459678811673,1.4749484100463188,0.16938330555023715,0.061482233717963845,0.40730752909124707,0.5222083145316047,1.3122378138876358,0.0462076846320734,2.234765479155347,0.4763257051495218,0.021827712706484342,1.5141045253279428,0.07142857142857142,0.0,0.9285714285714286,0.5714285714285714,0.0,0.42857142857142855,0.0
340,84,Divergent,Library,Divergent,Persona,0.36555296182632446,0.8242056369781494,0.6032074093818665,0.32793894,0.24671787,0.24043214,0.006285727,3100,0.20088391178014392,0.43969763606705076,0.26320019714304577,1.680537994411757,0.1923148360967363,0.07877117252796582,0.3823397010614232,1.4682482520735332,0.9376678916978163,0.009810597042829628,1.9365019491362,0.22164358061473663,0.804050148903837,1.0019949829988746,0.0,0.0,1.0,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.0
341,88,Divergent,Library,Divergent,Persona,0.35291820764541626,0.7030381560325623,0.6546132564544678,0.42777273,0.4206284,0.48270765,-0.06207925,3064,0.485113299715694,0.6499428693932084,0.183033081282616,1.8216315835735117,0.11363009372321946,0.37318136213833597,0.5720904219337726,1.865995237563821,1.0703213671887828,0.08793763773456176,1.8880510469123775,0.059769018409486216,1.2634876351615953,0.8971358969540237,0.0,0.0,1.0,0.2857142857142857,0.0,0.5714285714285714,0.14285714285714285
342,85,Divergent,Library,Divergent,Persona,0.337588369846344,0.8942320346832275,0.42311403155326843,0.27158463,0.36749318,0.046423994,0.32106918,3066,0.2157144902237257,0.6615925456582442,0.10309454608870902,1.8183327068227164,0.23831272324589764,0.10440784219466898,0.6902863523714203,1.5374229915645505,1.1674199233466431,0.043493943471757925,2.032118545474926,0.09766448267725547,1.0481801690954253,1.050363143541554,0.0,0.0,1.0,0.125,0.0,0.875,0.0
343,89,Divergent,Library,Divergent,Persona,0.28994446992874146,0.6759272813796997,0.7288844585418701,0.40557966,0.37251607,0.34929857,0.0232175,3082,0.36826115409177834,0.7971479712898368,0.11933567373133329,1.9049365911883078,0.2333680241839225,0.18437156408138777,0.9072367917849998,1.7215010015086591,1.1271641237253944,0.1589060553483686,1.9531898768743214,0.14439560692791745,1.1218277925545184,1.214969529463716,0.1,0.0,0.9,0.2,0.0,0.7,0.1
344,86,Divergent,Library,Divergent,Persona,0.33743971586227417,0.7483161687850952,0.5533238053321838,0.2781445,0.37777674,0.27914965,0.09862709,3074,0.46669178328695626,0.6306755787887484,0.23930242847334884,1.9872103531668714,0.22314139699674085,0.10396590206967764,0.8967058742542934,1.9088885686009287,1.0946832543834764,0.08344760075126433,2.039105564728115,0.21773463397037435,0.9269437034276068,1.465700747943073,0.1,0.0,0.9,0.2,0.0,0.8,0.0
346,91,Divergent,Library,Divergent,Persona,0.34632712602615356,0.776235044002533,0.4932078719139099,0.31877932,0.45162204,0.21556018,0.23606186,3108,0.4487732265483246,0.5494105559322986,0.05391874338497059,1.8092220245161792,0.10864599372644862,0.0930390553624201,0.8256831943210973,1.8053959938168762,1.1300816554574356,0.06287680718908106,2.0448538625898736,0.12286244275641173,0.8670905534234659,1.2500410164271587,0.0,0.0,1.0,0.5555555555555556,0.0,0.4444444444444444,0.0
347,90,Divergent,Library,Divergent,Persona,0.3594532608985901,0.8372485637664795,0.7644002437591553,0.25747225,0.30921605,0.14525522,0.16396083,3094,0.2543421094366293,0.4796264578932816,0.06348151582976547,1.8793284632731313,0.14082018941912247,0.04833992269988439,0.8705410238769713,1.7925335681949106,0.9977049985527615,0.0033046196736904124,1.9402244764994951,0.17995836052313785,1.0612038667077697,1.3958573738135984,0.0,0.0,1.0,0.125,0.0,0.875,0.0
