conversation_id,transition_idx,turn_index_assistant,turn_index_user,participant_id,condition,family,turn_index_normalized,assistant_prev_episode_id,user_next_episode_id,a_exploration_opening,a_reframing_quality,a_agency_preservation,a_stance_integrity,a_timing_fit,u_coregulation_uptake,u_agency_preservation,u_implementation_grounding,u_evaluative_discipline
205,6,5,6,46,GPT,GPT,0.35294117647058826,205_e02,205_e02,,,,,,,,,
205,8,7,8,46,GPT,GPT,0.47058823529411764,205_e03,205_e03,,,,,,,,,
205,10,9,10,46,GPT,GPT,0.5882352941176471,205_e03,205_e03,,,,,,,,,
205,12,11,12,46,GPT,GPT,0.7058823529411765,205_e04,205_e04,,,,,,,,,
205,14,13,14,46,GPT,GPT,0.8235294117647058,205_e04,205_e04,,,,,,,,,
205,16,15,16,46,GPT,GPT,0.9411764705882353,205_e05,205_e05,,,,,,,,,
206,2,1,2,42,GPT,GPT,0.11764705882352941,206_e01,206_e01,,,,,,,,,
206,4,3,4,42,GPT,GPT,0.23529411764705882,206_e01,206_e02,,,,,,,,,
206,6,5,6,42,GPT,GPT,0.35294117647058826,206_e02,206_e02,,,,,,,,,
206,8,7,8,42,GPT,GPT,0.47058823529411764,206_e03,206_e03,,,,,,,,,
206,10,9,10,42,GPT,GPT,0.5882352941176471,206_e03,206_e04,,,,,,,,,
206,12,11,12,42,GPT,GPT,0.7058823529411765,206_e04,206_e04,,,,,,,,,
206,14,13,14,42,GPT,GPT,0.8235294117647058,206_e05,206_e05,,,,,,,,,
206,16,15,16,42,GPT,GPT,0.9411764705882353,206_e05,206_e05,,,,,,,,,
208,2,1,2,44,GPT,GPT,0.08,208_e01,208_e01,,,,,,,,,
208,4,3,4,44,GPT,GPT,0.16,208_e01,208_e02,,,,,,,,,
208,6,5,6,44,GPT,GPT,0.24,208_e02,208_e02,,,,,,,,,
208,8,7,8,44,GPT,GPT,0.32,208_e03,208_e03,,,,,,,,,
208,10,9,10,44,GPT,GPT,0.4,208_e03,208_e03,,,,,,,,,
208,12,11,12,44,GPT,GPT,0.48,208_e03,208_e04,,,,,,,,,
208,14,13,14,44,GPT,GPT,0.56,208_e04,208_e04,,,,,,,,,
208,16,15,16,44,GPT,GPT,0.64,208_e04,208_e05,,,,,,,,,
208,18,17,18,44,GPT,GPT,0.72,208_e05,208_e05,,,,,,,,,
208,20,19,20,44,GPT,GPT,0.8,208_e05,208_e06,,,,,,,,,
208,22,21,22,44,GPT,GPT,0.88,208_e06,208_e06,,,,,,,,,
208,24,23,24,44,GPT,GPT,0.96,208_e06,208_e06,,,,,,,,,
209,2,1,2,40,GPT,GPT,0.09523809523809523,209_e01,209_e01,,,,,,,,,
209,4,3,4,40,GPT,GPT,0.19047619047619047,209_e01,209_e02,,,,,,,,,
209,6,5,6,40,GPT,GPT,0.2857142857142857,209_e02,209_e02,,,,,,,,,
209,8,7,8,40,GPT,GPT,0.38095238095238093,209_e03,209_e03,,,,,,,,,
209,10,9,10,40,GPT,GPT,0.47619047619047616,209_e03,209_e04,,,,,,,,,
209,12,11,12,40,GPT,GPT,0.5714285714285714,209_e04,209_e04,,,,,,,,,
209,14,13,14,40,GPT,GPT,0.6666666666666666,209_e05,209_e05,,,,,,,,,
209,16,15,16,40,GPT,GPT,0.7619047619047619,209_e05,209_e06,,,,,,,,,
209,18,17,18,40,GPT,GPT,0.8571428571428571,209_e06,209_e06,,,,,,,,,
209,20,19,20,40,GPT,GPT,0.9523809523809523,209_e07,209_e07,2.0,1.0,3.0,4.0,3.0,3.0,3.0,1.0,0.0
210,2,1,2,45,GPT,GPT,0.08,210_e01,210_e01,,,,,,,,,
210,4,3,4,45,GPT,GPT,0.16,210_e02,210_e02,,,,,,,,,
210,6,5,6,45,GPT,GPT,0.24,210_e02,210_e03,,,,,,,,,
210,8,7,8,45,GPT,GPT,0.32,210_e03,210_e03,,,,,,,,,
210,10,9,10,45,GPT,GPT,0.4,210_e04,210_e04,,,,,,,,,
210,12,11,12,45,GPT,GPT,0.48,210_e04,210_e05,,,,,,,,,
210,14,13,14,45,GPT,GPT,0.56,210_e05,210_e05,,,,,,,,,
210,16,15,16,45,GPT,GPT,0.64,210_e06,210_e06,,,,,,,,,
210,18,17,18,45,GPT,GPT,0.72,210_e06,210_e07,,,,,,,,,
210,20,19,20,45,GPT,GPT,0.8,210_e07,210_e07,,,,,,,,,
210,22,21,22,45,GPT,GPT,0.88,210_e08,210_e08,2.0,1.0,3.0,3.0,3.0,2.0,3.0,1.0,0.0
210,24,23,24,45,GPT,GPT,0.96,210_e08,210_e08,2.0,1.0,3.0,3.0,3.0,2.0,3.0,1.0,0.0
211,2,1,2,41,GPT,GPT,0.11764705882352941,211_e01,211_e01,,,,,,,,,
211,4,3,4,41,GPT,GPT,0.23529411764705882,211_e01,211_e02,,,,,,,,,
211,6,5,6,41,GPT,GPT,0.35294117647058826,211_e02,211_e02,,,,,,,,,
211,8,7,8,41,GPT,GPT,0.47058823529411764,211_e02,211_e02,,,,,,,,,
211,10,9,10,41,GPT,GPT,0.5882352941176471,211_e02,211_e03,,,,,,,,,
211,12,11,12,41,GPT,GPT,0.7058823529411765,211_e03,211_e03,,,,,,,,,
211,14,13,14,41,GPT,GPT,0.8235294117647058,211_e04,211_e04,,,,,,,,,
211,16,15,16,41,GPT,GPT,0.9411764705882353,211_e04,211_e04,,,,,,,,,
212,2,1,2,43,GPT,GPT,0.11764705882352941,212_e01,212_e01,,,,,,,,,
212,4,3,4,43,GPT,GPT,0.23529411764705882,212_e01,212_e02,,,,,,,,,
212,6,5,6,43,GPT,GPT,0.35294117647058826,212_e02,212_e02,,,,,,,,,
212,8,7,8,43,GPT,GPT,0.47058823529411764,212_e02,212_e03,,,,,,,,,
212,10,9,10,43,GPT,GPT,0.5882352941176471,212_e03,212_e03,,,,,,,,,
212,12,11,12,43,GPT,GPT,0.7058823529411765,212_e04,212_e04,,,,,,,,,
212,14,13,14,43,GPT,GPT,0.8235294117647058,212_e04,212_e05,,,,,,,,,
212,16,15,16,43,GPT,GPT,0.9411764705882353,212_e05,212_e05,,,,,,,,,
213,2,1,2,47,GPT,GPT,0.15384615384615385,213_e01,213_e01,,,,,,,,,
213,4,3,4,47,GPT,GPT,0.3076923076923077,213_e01,213_e02,,,,,,,,,
213,6,5,6,47,GPT,GPT,0.46153846153846156,213_e02,213_e02,,,,,,,,,
213,8,7,8,47,GPT,GPT,0.6153846153846154,213_e03,213_e03,,,,,,,,,
213,10,9,10,47,GPT,GPT,0.7692307692307693,213_e03,213_e04,,,,,,,,,
213,12,11,12,47,GPT,GPT,0.9230769230769231,213_e04,213_e04,,,,,,,,,
214,2,1,2,39,GPT,GPT,0.08,214_e01,214_e01,,,,,,,,,
214,4,3,4,39,GPT,GPT,0.16,214_e01,214_e02,,,,,,,,,
214,6,5,6,39,GPT,GPT,0.24,214_e02,214_e02,,,,,,,,,
214,8,7,8,39,GPT,GPT,0.32,214_e03,214_e03,,,,,,,,,
214,10,9,10,39,GPT,GPT,0.4,214_e03,214_e04,,,,,,,,,
214,12,11,12,39,GPT,GPT,0.48,214_e04,214_e04,,,,,,,,,
214,14,13,14,39,GPT,GPT,0.56,214_e05,214_e05,,,,,,,,,
214,16,15,16,39,GPT,GPT,0.64,214_e05,214_e06,,,,,,,,,
214,18,17,18,39,GPT,GPT,0.72,214_e06,214_e06,,,,,,,,,
214,20,19,20,39,GPT,GPT,0.8,214_e06,214_e07,,,,,,,,,
214,22,21,22,39,GPT,GPT,0.88,214_e07,214_e07,,,,,,,,,
214,24,23,24,39,GPT,GPT,0.96,214_e08,214_e08,,,,,,,,,
216,2,1,2,48,Persona,Rational,0.13333333333333333,216_e01,216_e01,,,,,,,,,
216,4,3,4,48,Persona,Rational,0.26666666666666666,216_e01,216_e01,,,,,,,,,
216,6,5,6,48,Persona,Rational,0.4,216_e02,216_e02,2.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0
216,8,7,8,48,Persona,Rational,0.5333333333333333,216_e02,216_e03,2.0,1.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0
216,10,9,10,48,Persona,Rational,0.6666666666666666,216_e03,216_e03,3.0,3.0,4.0,4.0,4.0,3.0,4.0,2.0,2.0
216,12,11,12,48,Persona,Rational,0.8,216_e04,216_e04,,,,,,,,,
216,14,13,14,48,Persona,Rational,0.9333333333333333,216_e04,216_e04,,,,,,,,,
217,2,1,2,49,Persona,Rational,0.15384615384615385,217_e01,217_e01,,,,,,,,,
217,4,3,4,49,Persona,Rational,0.3076923076923077,217_e01,217_e02,,,,,,3.5,3.5,3.5,3.5
217,6,5,6,49,Persona,Rational,0.46153846153846156,217_e02,217_e02,4.0,3.5,3.5,4.0,4.0,3.5,3.5,3.5,3.5
217,8,7,8,49,Persona,Rational,0.6153846153846154,217_e02,217_e03,4.0,3.5,3.5,4.0,4.0,3.0,3.0,3.0,3.0
217,10,9,10,49,Persona,Rational,0.7692307692307693,217_e03,217_e03,2.0,2.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0
217,12,11,12,49,Persona,Rational,0.9230769230769231,217_e04,217_e04,2.0,1.0,3.0,4.0,3.0,3.0,3.0,1.0,2.0
218,2,1,2,50,Persona,Rational,0.18181818181818182,218_e01,218_e01,,,,,,,,,
218,4,3,4,50,Persona,Rational,0.36363636363636365,218_e01,218_e02,,,,,,,,,
218,6,5,6,50,Persona,Rational,0.5454545454545454,218_e02,218_e02,,,,,,,,,
218,8,7,8,50,Persona,Rational,0.7272727272727273,218_e02,218_e03,,,,,,3.5,3.0,3.0,2.5
218,10,9,10,50,Persona,Rational,0.9090909090909091,218_e03,218_e03,3.0,2.5,3.0,4.0,4.0,3.5,3.0,3.0,2.5
219,2,1,2,51,Persona,Rational,0.08695652173913043,219_e01,219_e01,,,,,,,,,
219,4,3,4,51,Persona,Rational,0.17391304347826086,219_e01,219_e01,,,,,,,,,
219,6,5,6,51,Persona,Rational,0.2608695652173913,219_e02,219_e02,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0
219,8,7,8,51,Persona,Rational,0.34782608695652173,219_e02,219_e03,4.0,3.0,3.0,4.0,4.0,,,,
219,10,9,10,51,Persona,Rational,0.43478260869565216,219_e03,219_e03,,,,,,,,,
219,12,11,12,51,Persona,Rational,0.5217391304347826,219_e03,219_e04,,,,,,4.0,4.0,3.0,3.0
219,14,13,14,51,Persona,Rational,0.6086956521739131,219_e04,219_e04,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0
219,16,15,16,51,Persona,Rational,0.6956521739130435,219_e05,219_e05,2.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0
219,18,17,18,51,Persona,Rational,0.782608695652174,219_e05,219_e06,2.0,1.0,3.0,3.0,3.0,,,,
219,20,19,20,51,Persona,Rational,0.8695652173913043,219_e06,219_e06,,,,,,,,,
219,22,21,22,51,Persona,Rational,0.9565217391304348,219_e07,219_e07,,,,,,,,,
220,2,1,2,52,Persona,Rational,0.11764705882352941,220_e01,220_e01,,,,,,,,,
220,4,3,4,52,Persona,Rational,0.23529411764705882,220_e01,220_e02,,,,,,,,,
220,6,5,6,52,Persona,Rational,0.35294117647058826,220_e02,220_e02,,,,,,,,,
220,8,7,8,52,Persona,Rational,0.47058823529411764,220_e03,220_e03,3.0,3.0,4.0,4.0,4.0,3.0,4.0,2.0,2.0
220,10,9,10,52,Persona,Rational,0.5882352941176471,220_e03,220_e04,3.0,3.0,4.0,4.0,4.0,,,,
220,12,11,12,52,Persona,Rational,0.7058823529411765,220_e04,220_e04,,,,,,,,,
220,14,13,14,52,Persona,Rational,0.8235294117647058,220_e05,220_e05,,,,,,,,,
220,16,15,16,52,Persona,Rational,0.9411764705882353,220_e05,220_e05,,,,,,,,,
221,2,1,2,53,Persona,Rational,0.08695652173913043,221_e01,221_e01,3.0,3.0,4.0,4.0,4.0,3.0,4.0,1.0,2.0
221,4,3,4,53,Persona,Rational,0.17391304347826086,221_e01,221_e02,3.0,3.0,4.0,4.0,4.0,3.0,4.0,2.0,2.0
221,6,5,6,53,Persona,Rational,0.2608695652173913,221_e02,221_e02,4.0,3.0,4.0,4.0,4.0,3.0,4.0,2.0,2.0
221,8,7,8,53,Persona,Rational,0.34782608695652173,221_e03,221_e03,3.0,3.0,4.0,4.0,4.0,3.0,4.0,2.0,2.0
221,10,9,10,53,Persona,Rational,0.43478260869565216,221_e03,221_e04,3.0,3.0,4.0,4.0,4.0,,,,
221,12,11,12,53,Persona,Rational,0.5217391304347826,221_e04,221_e04,,,,,,,,,
221,14,13,14,53,Persona,Rational,0.6086956521739131,221_e04,221_e05,,,,,,,,,
221,16,15,16,53,Persona,Rational,0.6956521739130435,221_e05,221_e05,,,,,,,,,
221,18,17,18,53,Persona,Rational,0.782608695652174,221_e06,221_e06,,,,,,,,,
221,20,19,20,53,Persona,Rational,0.8695652173913043,221_e06,221_e07,,,,,,3.0,3.0,3.0,2.0
221,22,21,22,53,Persona,Rational,0.9565217391304348,221_e07,221_e07,3.5,3.0,3.0,4.0,4.0,3.0,3.0,3.0,2.0
222,2,1,2,54,Persona,Rational,0.2857142857142857,222_e01,222_e01,4.0,3.0,4.0,4.0,4.0,3.0,4.0,1.0,2.0
222,4,3,4,54,Persona,Rational,0.5714285714285714,222_e01,222_e02,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0
222,6,5,6,54,Persona,Rational,0.8571428571428571,222_e02,222_e02,3.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0
223,2,1,2,55,Persona,Rational,0.15384615384615385,223_e01,223_e01,3.0,2.0,3.0,4.0,4.0,3.0,3.0,1.0,1.0
223,4,3,4,55,Persona,Rational,0.3076923076923077,223_e01,223_e01,3.0,2.0,3.0,4.0,4.0,3.0,3.0,1.0,1.0
223,6,5,6,55,Persona,Rational,0.46153846153846156,223_e02,223_e02,,,,,,,,,
223,8,7,8,55,Persona,Rational,0.6153846153846154,223_e02,223_e03,,,,,,,,,
223,10,9,10,55,Persona,Rational,0.7692307692307693,223_e03,223_e03,,,,,,,,,
223,12,11,12,55,Persona,Rational,0.9230769230769231,223_e03,223_e03,,,,,,,,,
224,2,1,2,56,Persona,Rational,0.06896551724137931,224_e01,224_e01,4.0,3.0,4.0,4.0,4.0,3.0,4.0,1.0,2.0
224,4,3,4,56,Persona,Rational,0.13793103448275862,224_e01,224_e02,4.0,3.0,4.0,4.0,4.0,,,,
224,6,5,6,56,Persona,Rational,0.20689655172413793,224_e02,224_e02,,,,,,,,,
224,8,7,8,56,Persona,Rational,0.27586206896551724,224_e03,224_e03,,,,,,,,,
224,10,9,10,56,Persona,Rational,0.3448275862068966,224_e03,224_e04,,,,,,3.0,3.0,3.0,3.0
224,12,11,12,56,Persona,Rational,0.41379310344827586,224_e04,224_e04,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0
224,14,13,14,56,Persona,Rational,0.4827586206896552,224_e05,224_e05,,,,,,,,,
224,16,15,16,56,Persona,Rational,0.5517241379310345,224_e05,224_e06,,,,,,,,,
224,18,17,18,56,Persona,Rational,0.6206896551724138,224_e06,224_e06,,,,,,,,,
224,20,19,20,56,Persona,Rational,0.6896551724137931,224_e07,224_e07,,,,,,,,,
224,22,21,22,56,Persona,Rational,0.7586206896551724,224_e07,224_e08,,,,,,3.0,4.0,1.0,0.0
224,24,23,24,56,Persona,Rational,0.8275862068965517,224_e08,224_e08,4.0,3.0,4.0,4.0,4.0,3.0,4.0,1.0,0.0
224,26,25,26,56,Persona,Rational,0.896551724137931,224_e09,224_e09,,,,,,,,,
224,28,27,28,56,Persona,Rational,0.9655172413793104,224_e09,224_e09,,,,,,,,,
226,2,1,2,53,GPT,GPT,0.18181818181818182,226_e01,226_e01,,,,,,,,,
226,4,3,4,53,GPT,GPT,0.36363636363636365,226_e02,226_e02,,,,,,,,,
226,6,5,6,53,GPT,GPT,0.5454545454545454,226_e02,226_e03,,,,,,,,,
226,8,7,8,53,GPT,GPT,0.7272727272727273,226_e03,226_e03,,,,,,,,,
226,10,9,10,53,GPT,GPT,0.9090909090909091,226_e04,226_e04,,,,,,,,,
227,2,1,2,51,GPT,GPT,0.10526315789473684,227_e01,227_e01,,,,,,,,,
227,4,3,4,51,GPT,GPT,0.21052631578947367,227_e02,227_e02,,,,,,,,,
227,6,5,6,51,GPT,GPT,0.3157894736842105,227_e02,227_e03,,,,,,,,,
227,8,7,8,51,GPT,GPT,0.42105263157894735,227_e03,227_e03,,,,,,,,,
227,10,9,10,51,GPT,GPT,0.5263157894736842,227_e04,227_e04,,,,,,,,,
227,12,11,12,51,GPT,GPT,0.631578947368421,227_e04,227_e05,,,,,,,,,
227,14,13,14,51,GPT,GPT,0.7368421052631579,227_e05,227_e05,,,,,,,,,
227,16,15,16,51,GPT,GPT,0.8421052631578947,227_e06,227_e06,2.0,1.0,3.0,4.0,3.0,2.0,3.0,1.0,0.0
227,18,17,18,51,GPT,GPT,0.9473684210526315,227_e06,227_e06,2.0,1.0,3.0,4.0,3.0,2.0,3.0,1.0,0.0
229,2,1,2,56,GPT,GPT,0.11764705882352941,229_e01,229_e01,,,,,,,,,
229,4,3,4,56,GPT,GPT,0.23529411764705882,229_e02,229_e02,,,,,,,,,
229,6,5,6,56,GPT,GPT,0.35294117647058826,229_e02,229_e03,,,,,,,,,
229,8,7,8,56,GPT,GPT,0.47058823529411764,229_e03,229_e03,,,,,,,,,
229,10,9,10,56,GPT,GPT,0.5882352941176471,229_e04,229_e04,,,,,,,,,
229,12,11,12,56,GPT,GPT,0.7058823529411765,229_e04,229_e05,,,,,,,,,
229,14,13,14,56,GPT,GPT,0.8235294117647058,229_e05,229_e05,,,,,,,,,
229,16,15,16,56,GPT,GPT,0.9411764705882353,229_e05,229_e05,,,,,,,,,
230,2,1,2,54,GPT,GPT,0.2857142857142857,230_e01,230_e01,,,,,,,,,
230,4,3,4,54,GPT,GPT,0.5714285714285714,230_e02,230_e02,,,,,,,,,
230,6,5,6,54,GPT,GPT,0.8571428571428571,230_e02,230_e02,,,,,,,,,
231,2,1,2,49,GPT,GPT,0.13333333333333333,231_e01,231_e01,,,,,,,,,
231,4,3,4,49,GPT,GPT,0.26666666666666666,231_e02,231_e02,,,,,,,,,
231,6,5,6,49,GPT,GPT,0.4,231_e02,231_e02,,,,,,,,,
231,8,7,8,49,GPT,GPT,0.5333333333333333,231_e03,231_e03,,,,,,,,,
231,10,9,10,49,GPT,GPT,0.6666666666666666,231_e03,231_e04,,,,,,,,,
231,12,11,12,49,GPT,GPT,0.8,231_e04,231_e04,,,,,,,,,
231,14,13,14,49,GPT,GPT,0.9333333333333333,231_e05,231_e05,,,,,,,,,
232,2,1,2,50,GPT,GPT,0.2222222222222222,232_e01,232_e01,,,,,,,,,
232,4,3,4,50,GPT,GPT,0.4444444444444444,232_e02,232_e02,,,,,,,,,
232,6,5,6,50,GPT,GPT,0.6666666666666666,232_e02,232_e03,,,,,,,,,
232,8,7,8,50,GPT,GPT,0.8888888888888888,232_e03,232_e03,,,,,,,,,
233,2,1,2,48,GPT,GPT,0.2222222222222222,233_e01,233_e01,,,,,,,,,
233,4,3,4,48,GPT,GPT,0.4444444444444444,233_e01,233_e01,,,,,,,,,
233,6,5,6,48,GPT,GPT,0.6666666666666666,233_e01,233_e02,,,,,,,,,
233,8,7,8,48,GPT,GPT,0.8888888888888888,233_e02,233_e02,,,,,,,,,
234,2,1,2,55,GPT,GPT,0.13333333333333333,234_e01,234_e01,,,,,,,,,
234,4,3,4,55,GPT,GPT,0.26666666666666666,234_e02,234_e02,,,,,,,,,
234,6,5,6,55,GPT,GPT,0.4,234_e02,234_e03,,,,,,,,,
234,8,7,8,55,GPT,GPT,0.5333333333333333,234_e03,234_e03,,,,,,,,,
234,10,9,10,55,GPT,GPT,0.6666666666666666,234_e04,234_e04,,,,,,,,,
234,12,11,12,55,GPT,GPT,0.8,234_e04,234_e05,,,,,,,,,
234,14,13,14,55,GPT,GPT,0.9333333333333333,234_e05,234_e05,,,,,,,,,
236,2,1,2,52,GPT,GPT,0.08695652173913043,236_e01,236_e01,,,,,,,,,
236,4,3,4,52,GPT,GPT,0.17391304347826086,236_e02,236_e02,,,,,,,,,
236,6,5,6,52,GPT,GPT,0.2608695652173913,236_e02,236_e03,,,,,,,,,
236,8,7,8,52,GPT,GPT,0.34782608695652173,236_e03,236_e03,,,,,,,,,
236,10,9,10,52,GPT,GPT,0.43478260869565216,236_e04,236_e04,,,,,,,,,
236,12,11,12,52,GPT,GPT,0.5217391304347826,236_e04,236_e05,,,,,,,,,
236,14,13,14,52,GPT,GPT,0.6086956521739131,236_e05,236_e05,,,,,,,,,
236,16,15,16,52,GPT,GPT,0.6956521739130435,236_e06,236_e06,,,,,,,,,
236,18,17,18,52,GPT,GPT,0.782608695652174,236_e06,236_e07,,,,,,,,,
236,20,19,20,52,GPT,GPT,0.8695652173913043,236_e07,236_e07,,,,,,,,,
236,22,21,22,52,GPT,GPT,0.9565217391304348,236_e08,236_e08,,,,,,,,,
241,2,1,2,61,GPT,GPT,0.11764705882352941,241_e01,241_e01,,,,,,,,,
241,4,3,4,61,GPT,GPT,0.23529411764705882,241_e02,241_e02,,,,,,,,,
241,6,5,6,61,GPT,GPT,0.35294117647058826,241_e02,241_e03,,,,,,,,,
241,8,7,8,61,GPT,GPT,0.47058823529411764,241_e03,241_e03,,,,,,,,,
241,10,9,10,61,GPT,GPT,0.5882352941176471,241_e04,241_e04,,,,,,,,,
241,12,11,12,61,GPT,GPT,0.7058823529411765,241_e04,241_e05,,,,,,,,,
241,14,13,14,61,GPT,GPT,0.8235294117647058,241_e05,241_e05,,,,,,,,,
241,16,15,16,61,GPT,GPT,0.9411764705882353,241_e06,241_e06,,,,,,,,,
244,2,1,2,64,GPT,GPT,0.15384615384615385,244_e01,244_e01,,,,,,,,,
244,4,3,4,64,GPT,GPT,0.3076923076923077,244_e02,244_e02,2.0,0.0,3.0,3.0,3.0,2.0,3.0,2.0,1.0
244,6,5,6,64,GPT,GPT,0.46153846153846156,244_e02,244_e03,2.0,0.0,3.0,3.0,3.0,,,,
244,8,7,8,64,GPT,GPT,0.6153846153846154,244_e03,244_e03,,,,,,,,,
244,10,9,10,64,GPT,GPT,0.7692307692307693,244_e04,244_e04,,,,,,,,,
244,12,11,12,64,GPT,GPT,0.9230769230769231,244_e04,244_e04,,,,,,,,,
261,2,1,2,64,Persona,Divergent,0.2222222222222222,261_e01,261_e01,,,,,,,,,
261,4,3,4,64,Persona,Divergent,0.4444444444444444,261_e01,261_e02,,,,,,,,,
261,6,5,6,64,Persona,Divergent,0.6666666666666666,261_e02,261_e02,,,,,,,,,
261,8,7,8,64,Persona,Divergent,0.8888888888888888,261_e02,261_e02,,,,,,,,,
279,2,1,2,61,Persona,Divergent,0.2222222222222222,279_e01,279_e01,,,,,,,,,
279,4,3,4,61,Persona,Divergent,0.4444444444444444,279_e01,279_e02,,,,,,,,,
279,6,5,6,61,Persona,Divergent,0.6666666666666666,279_e02,279_e02,,,,,,,,,
279,8,7,8,61,Persona,Divergent,0.8888888888888888,279_e03,279_e03,,,,,,,,,
295,2,1,2,67,Persona,Divergent,0.18181818181818182,295_e01,295_e01,,,,,,,,,
295,4,3,4,67,Persona,Divergent,0.36363636363636365,295_e01,295_e02,,,,,,,,,
295,6,5,6,67,Persona,Divergent,0.5454545454545454,295_e02,295_e02,,,,,,,,,
295,8,7,8,67,Persona,Divergent,0.7272727272727273,295_e03,295_e03,,,,,,,,,
295,10,9,10,67,Persona,Divergent,0.9090909090909091,295_e03,295_e03,,,,,,,,,
296,2,1,2,68,Persona,Divergent,0.10526315789473684,296_e01,296_e01,,,,,,,,,
296,4,3,4,68,Persona,Divergent,0.21052631578947367,296_e01,296_e02,,,,,,3.0,3.0,2.0,2.0
296,6,5,6,68,Persona,Divergent,0.3157894736842105,296_e02,296_e02,3.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,2.0
296,8,7,8,68,Persona,Divergent,0.42105263157894735,296_e03,296_e03,,,,,,,,,
296,10,9,10,68,Persona,Divergent,0.5263157894736842,296_e03,296_e04,,,,,,,,,
296,12,11,12,68,Persona,Divergent,0.631578947368421,296_e04,296_e04,,,,,,,,,
296,14,13,14,68,Persona,Divergent,0.7368421052631579,296_e04,296_e05,,,,,,3.0,3.0,2.0,2.0
296,16,15,16,68,Persona,Divergent,0.8421052631578947,296_e05,296_e05,2.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0
296,18,17,18,68,Persona,Divergent,0.9473684210526315,296_e06,296_e06,,,,,,,,,
297,2,1,2,69,Persona,Divergent,0.11764705882352941,297_e01,297_e01,4.0,3.0,3.0,4.0,4.0,3.0,3.0,1.0,1.0
297,4,3,4,69,Persona,Divergent,0.23529411764705882,297_e01,297_e02,4.0,3.0,3.0,4.0,4.0,,,,
297,6,5,6,69,Persona,Divergent,0.35294117647058826,297_e02,297_e02,,,,,,,,,
297,8,7,8,69,Persona,Divergent,0.47058823529411764,297_e03,297_e03,,,,,,,,,
297,10,9,10,69,Persona,Divergent,0.5882352941176471,297_e03,297_e04,,,,,,,,,
297,12,11,12,69,Persona,Divergent,0.7058823529411765,297_e04,297_e04,,,,,,,,,
297,14,13,14,69,Persona,Divergent,0.8235294117647058,297_e05,297_e05,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0
297,16,15,16,69,Persona,Divergent,0.9411764705882353,297_e05,297_e05,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0
298,2,1,2,70,Persona,Divergent,0.11764705882352941,298_e01,298_e01,,,,,,,,,
298,4,3,4,70,Persona,Divergent,0.23529411764705882,298_e01,298_e02,,,,,,,,,
298,6,5,6,70,Persona,Divergent,0.35294117647058826,298_e02,298_e02,,,,,,,,,
298,8,7,8,70,Persona,Divergent,0.47058823529411764,298_e03,298_e03,,,,,,,,,
298,10,9,10,70,Persona,Divergent,0.5882352941176471,298_e03,298_e04,,,,,,3.0,4.0,2.0,2.0
298,12,11,12,70,Persona,Divergent,0.7058823529411765,298_e04,298_e04,3.0,3.0,4.0,4.0,4.0,3.0,4.0,2.0,2.0
298,14,13,14,70,Persona,Divergent,0.8235294117647058,298_e05,298_e05,4.0,3.0,4.0,4.0,4.0,3.5,4.0,2.5,1.5
298,16,15,16,70,Persona,Divergent,0.9411764705882353,298_e05,298_e05,4.0,3.0,4.0,4.0,4.0,3.5,4.0,2.5,1.5
299,2,1,2,71,Persona,Divergent,0.11764705882352941,299_e01,299_e01,4.0,3.0,4.0,4.0,4.0,3.0,4.0,1.0,1.0
299,4,3,4,71,Persona,Divergent,0.23529411764705882,299_e01,299_e02,4.0,3.0,4.0,4.0,4.0,,,,
299,6,5,6,71,Persona,Divergent,0.35294117647058826,299_e02,299_e02,,,,,,,,,
299,8,7,8,71,Persona,Divergent,0.47058823529411764,299_e03,299_e03,,,,,,,,,
299,10,9,10,71,Persona,Divergent,0.5882352941176471,299_e03,299_e04,,,,,,3.0,3.0,4.0,3.0
299,12,11,12,71,Persona,Divergent,0.7058823529411765,299_e04,299_e04,4.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0
299,14,13,14,71,Persona,Divergent,0.8235294117647058,299_e05,299_e05,,,,,,,,,
299,16,15,16,71,Persona,Divergent,0.9411764705882353,299_e05,299_e05,,,,,,,,,
300,2,1,2,72,Persona,Divergent,0.10526315789473684,300_e01,300_e01,,,,,,,,,
300,4,3,4,72,Persona,Divergent,0.21052631578947367,300_e02,300_e02,,,,,,,,,
300,6,5,6,72,Persona,Divergent,0.3157894736842105,300_e02,300_e03,,,,,,,,,
300,8,7,8,72,Persona,Divergent,0.42105263157894735,300_e03,300_e03,,,,,,,,,
